Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1227,0,7,11.003662989199308,2.44864821434021,82.68783707171679,8649.0,3.962410851259108,0.0,7,9,11,12,23,41,53,62,80,83,83
GET,/catalogue,7013,0,11,12.474735291231449,3.567907027900219,91.98851510882378,2795.0,22.64742241229024,0.0,11,12,14,15,18,23,30,37,65,92,92
GET,/category.html,7013,0,7,9.047098805349435,2.018802799284458,83.47169030457735,11518.0,22.64742241229024,0.0,7,9,10,12,16,20,28,32,63,83,83
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,772,0,7,9.02096203702063,2.453315071761608,66.16716831922531,10364.0,2.493057194109235,0.0,7,9,11,11,16,20,24,28,66,66,66
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,755,0,7,8.952465374639493,2.340555191040039,62.52030376344919,10364.0,2.4381582662596792,0.0,7,9,10,11,15,21,27,32,63,63,63
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,795,0,8,9.257093631902581,2.5837579742074013,43.2264469563961,10364.0,2.5673322141409867,0.0,8,9,11,11,16,21,28,32,43,43,43
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,808,0,8,9.352767139230624,2.6650112122297287,75.40066912770271,10364.0,2.6093137472024117,0.0,8,9,11,12,16,21,25,29,75,75,75
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,781,0,7,9.268821395990868,2.6140594854950905,65.25575835257769,10364.0,2.5221213323825293,0.0,7,9,11,12,16,21,28,32,65,65,65
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,753,0,7,8.868810063992363,2.8125857934355736,43.533080257475376,10364.0,2.431699568865614,0.0,7,9,10,11,15,19,24,30,44,44,44
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,746,0,8,9.598720379313578,2.6059458032250404,41.69945977628231,10364.0,2.409094127986385,0.0,8,9,11,13,17,21,29,33,42,42,42
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,756,0,7,9.531886863803107,2.5780629366636276,64.2791073769331,10364.0,2.441387614956712,0.0,7,9,11,12,16,21,29,33,64,64,64
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,804,0,8,9.586583233359663,2.429685555398464,64.35131374746561,10364.0,2.5963963524142812,0.0,8,9,11,12,17,21,29,35,64,64,64
GET,/login,1227,0,62,63.210900261172355,11.936194263398647,120.023213326931,13.0,3.962410851259108,0.0,62,64,66,67,73,90,110,110,120,120,120
,Aggregated,23450,0,9,13.075698901658882,2.018802799284458,120.023213326931,7814.1758208955225,75.72822694541654,0.0,9,11,13,14,21,55,64,68,110,120,120
